credit_limit,age,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,bill_sep,bill_aug,bill_jul,bill_jun,bill_may,bill_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,debt_to_income_ratio,payment_behavior_score,credit_utilization_index,delinquency_score,payment_consistency,gender_2,education_2,education_3,education_4,marital_status_2,marital_status_3
0.003619989471320396,-0.0047221468224665514,-0.01859415898129359,0.04266828064744703,-0.017307262688280384,-0.00067921039398154,-0.0026851816499606487,-0.004846203333647231,-0.0021607169463741865,-0.0015539142768113633,-0.0010957264862748223,0.001713862413500552,0.0007501583572699932,-0.00011234748042722596,0.010015727660415263,-0.026781118401497103,0.012231377796542955,0.0023580148043612684,-0.0022011205651248306,0.012197231217267417,-0.018877283254888622,-0.021508695120190807,-0.010227716161887055,0.10256709763642008,-0.026997450139151405,-0.0014845738508286578,-0.0012744912842736916,-0.0011997484241407046,7.793099717511466e-05,0.0024340380854197445,-0.00021040361846625375
-0.008794911901436688,0.040833673231710554,-0.020363423970224025,-0.007659228966925729,-0.010074314351549754,-0.004894308310601193,-0.004205225520226022,-0.0013190238993866928,0.017600458033859467,0.001746560340593197,0.0012619393014199787,0.004810842168757521,0.006182467137313171,0.0010406375395175967,0.025068499453848793,0.01432335364625283,0.02170973021191537,0.007747758940027384,0.005841945397673654,0.008452597375800648,0.03732593294938914,0.0034061545298492008,0.043550788364828154,-0.030339563050910793,0.0365708223076325,0.0026978166777697596,0.0009456548262910375,-0.00016744035647979169,0.0007994303737649587,0.0007054140610192131,3.906208018122637e-05
-0.0178365594117668,0.002671417458312273,-0.016741659906348884,-0.00940243985689724,-0.01069498208953392,-0.005124711304345823,-0.005630297893168389,-0.0016458501793075125,0.015077220972062782,-0.00029101557658354766,0.0016898897207730406,0.0042582482914818665,0.005683902765531781,1.8825385485085235e-05,0.0206278258295115,0.011705831752531065,0.01802445537519177,0.00550768198599083,0.005598330953747382,0.005950939564260521,0.024717774528908158,0.0014105597220977126,0.032454509305533515,-0.027056987991457556,0.03028572180159396,0.0030595671036239384,0.0008328182480413787,0.0006134494855588253,0.0006107647372240896,-0.00036451924300666844,-6.57663716548589e-05
-0.01849931194856844,0.002901664817133486,-0.02334154045265869,-0.010831851500881635,-0.0072330648684729255,-0.004403485917551815,-0.004506052707272235,-0.0038476920429562213,0.0014985460659519753,0.0027507854322023997,0.005227861373018203,-8.427549389116874e-06,-0.0024758944424066935,0.0023032646648907863,-0.014389714087217021,-0.015982878998904416,-0.010189293611935364,-0.003723055084204289,-0.006242680298149397,-0.006881102042762514,0.0044787565492513046,0.00432291530591822,0.0034884815178269782,-0.03589301620529406,-0.0024091727642503355,0.0021840402914324254,-0.0010135696729266467,-3.1364632804868584e-05,5.593559146130686e-05,0.0006401036129836989,-5.7204005536307716e-05
-0.01000467493172211,-0.0022224942765969847,-0.020425663759290554,-0.010846812012814441,-0.0067425279969821495,-0.003349713264646958,-0.003604501804469586,-0.0030367734869795474,-0.005587461789328403,-0.0002455241747854893,-0.0016822083814766991,-0.0008155179749857218,-0.0007773990788921989,-0.00018625715198959957,-0.003046144493309784,-0.011569677448844412,-0.0024861588302058386,-4.6349842313103204e-05,-0.0046629486155924695,0.005366113185979879,-0.014112391499505354,-0.0063490642078877085,-0.015251393740396645,-0.033199298269820515,-0.007883630506964702,-0.0007372190814361819,-0.0008931042278686775,-2.1025382596813697e-05,4.965308471875583e-05,-0.0008349275222660953,-6.274516802160262e-05
-0.0028535241989294004,-0.002865067962279188,-0.056032416630735875,0.05385980247359965,0.03777101592259463,0.031409418167726855,0.03228570558264912,0.017449093501088007,-0.005811711556361168,-0.005745627211912667,-0.002694218432144899,-0.0015238715486328184,-0.0008644628985617342,-0.002598910109874923,-0.001865755640983241,0.0012017881523968441,-0.0009557148406904592,0.003212398027225511,-0.011638190125910957,0.0006277412441403322,-0.0007156044480506561,0.0024101250989960756,-0.003562164787993331,0.14356977288934053,-0.0031336732820226357,-0.0007883998402279499,-0.0010013119653540293,-0.0033411631329395217,0.0001285607275805975,0.0002020403687786504,-9.32565446921064e-07
-0.01700358708328879,-0.002681482582184545,-0.013510768169896548,-0.005733963198123778,-0.006825483050953558,-0.001984136686509447,-0.00450800801934675,-0.0025995553835506456,-0.003743117558795709,-0.0022166220185389357,-0.0004975749671856002,0.0010202878643838828,-0.0011908886035777218,0.008819274831335438,-0.011582361053069163,-0.0069912424460152455,-0.0022145587240753888,-0.0017599808235344986,0.01693461272750306,-0.004527873597670389,-0.021809858234468772,-0.006543841941725283,-0.022744443085244252,-0.02817099583813321,-0.0020715391377791157,0.003232897675339205,-0.0007844719084213046,-0.00010655686887044037,1.8676630356198986e-05,-0.0006765888694654601,-4.4386079485468e-05
-0.01885864440926361,0.0362937814166879,-0.0031166114000051796,-0.006703335034822029,-0.00750102760753973,-0.005747266916963813,-0.0018363192173484174,-0.00415901192748472,0.01907750938029038,0.0025191421329155087,0.0018202154414528686,0.0066029494622020105,0.006193512870288851,-0.0017130561627080958,0.0006485194808176863,-0.01230241478396682,0.019711425792881775,0.006224535100306277,-0.0021217174262464196,0.004312647070732651,0.0025962117340493584,-0.004596022519649785,0.00292652974472657,0.01676774459223008,-0.011538544416217511,0.0017367073053133647,-0.0006717428570722462,-0.00044433577649014775,9.878602957293296e-05,-4.8328498356789865e-05,-0.00011362284862860576
-0.012946385248271252,-0.0019270611662907848,-0.0220789858045054,-0.00975512261969558,-0.006465458006205529,-0.004010278711301103,-0.003905028448625385,-0.0037139455514014264,-0.0017543181208217627,-0.0008271906131291723,0.001027072564573401,-0.0005568926160115001,-0.0021491427613457036,0.0006325401759436565,-0.014837822898503095,-0.014472657026213144,-0.010602993626026874,-0.005169823965683168,-0.00800884823635718,-0.008862179515134036,0.009955285754800978,-0.0010002164065888563,0.01391182650569434,-0.03531850710813723,-0.0007333662453567528,0.0017422954728193852,-0.0010691972755092294,-2.5033401121594676e-05,5.878957496245687e-05,-0.0008640008810047189,-8.901964917489443e-05
0.01193979638864885,0.00597670232117038,-0.02143751152955864,-0.013473681628143047,-0.01647292168763364,-0.009794958723271201,-0.0060850458608723715,-0.004024623507166693,0.003941252617245411,-0.004949102190370396,-0.003189694089564859,0.0024434440576313237,0.002167178460064009,-0.0011395360219802362,0.008222481179720353,0.00556373084849127,0.004538914445643883,0.0019359221417798984,0.002869260253699254,0.0025602615124189943,-0.009022641300646799,0.01374648224058856,-0.009273811832909703,-0.039075941890622745,0.021940241455708748,0.0011736798668761713,-0.0017215830730153638,0.0008698781766846567,9.304145443114945e-05,-0.0008584122215625881,-6.77704295388502e-05
-0.014263630124497552,-8.471950623185093e-05,-0.019960098116369267,-0.01096425513489965,-0.005265781496440564,-0.0036369315477186325,-0.0047135946363096445,-0.003254456457377434,-0.00658781915153514,-0.0064771017048542556,-0.0007592926366042837,-0.0005025597843302423,-0.0025796331184891907,0.0006831335793447213,-0.0098345942632524,-0.005562863823087548,-0.005773514193081392,-0.003930481599503786,-0.005073336846267178,-0.004483622346393893,-0.015387327302031809,-0.004736009646235659,-0.015909430598730488,-0.03099864409867886,-0.006135808627129266,-0.0008616422931815038,0.0006605027211629164,-4.783657487600258e-05,5.8762837595223856e-05,0.0009618433457101443,-4.39827124579058e-05
-0.013080774209390987,0.01289159817123264,-0.02081507252558963,-0.009083821813444769,-0.006396156320804901,-0.0029084810354673358,-0.005342966759191173,-0.004093795767564117,0.007495998317690667,0.006637100418763098,0.01004075180836275,0.008650520828165236,0.004319944405605922,-0.0008058508628645758,-0.011181989827857413,-0.01997328308037479,-0.018405715188416858,-0.0069057649795276795,-0.007142714319475111,-0.009045625782173671,0.016171066974890846,0.016186535000867593,0.023089305952873816,-0.03295937399784542,-0.006346305856653321,0.0019528333744088262,0.0014616003639315517,-0.0001741311532615996,8.049438183154505e-05,0.00030751311416126506,-9.242510707294775e-05
0.003827678059252905,0.0031218202793959447,-0.02084778833191028,-0.011661784549144443,-0.004453867305073273,-0.005391138004740039,-0.004895822053861418,-0.0023630790609113846,-0.01537441882758072,-0.0037299948629252715,0.0021783949977408046,0.0018053450836284788,0.004635995978933545,-7.044340536942044e-07,-0.012905245516950912,0.01739480144332801,0.007018232541771755,0.006119023267411052,0.004408914792263165,0.0069665296483301465,-0.01127685603697145,-0.006086675293497905,-0.015192951851518487,-0.03234009368086801,-0.009982702078944507,-0.00037998868919964174,-0.00017713632043569544,-7.145733897776841e-05,1.1930631175402988e-06,-0.0008746968753782093,-0.00016967844752225863
0.0028571487131618086,0.007632380531703814,-0.02500285194436017,-0.01284128738448426,-0.008695625215507905,-0.002954668171995767,-0.0047836077734056456,-0.0030189148450365817,-0.005852752861731433,-0.000647337641775972,-0.0007472620442282425,-0.0004932598820616352,-0.0022233305544426757,-0.0004274125453204057,-0.008577408891712103,-0.011984227653897962,-0.002959363132767063,-0.0030695810865533626,-0.004809508958962776,-0.003606390190366006,0.01078251366914284,-0.000436275184310498,0.015040998032632666,-0.03659555328504461,-0.0005385974153371178,0.0028388048487204515,0.001788211921719273,-4.738131733861574e-05,2.323071475233767e-05,0.0007075394060037939,-5.415263323468176e-05
0.005954755400796954,0.01819203039631918,-0.015355793227490519,-0.008378913429861311,-0.01450256845534992,-0.00878596050784867,-0.0073393857543306296,-0.003289648651065047,0.014271463433308047,0.004387139393935158,0.003975961335473783,0.005229378817664141,0.005604402769820929,-0.0005681849593419509,0.010139581819658097,0.00677697547657985,0.01020892274105801,0.0025596541328025495,0.0035404582740675037,0.004611246885079732,-0.0018656483483833787,0.0038089203895753715,-0.0015507085807081723,-0.028945804622015937,0.030740766815753058,-0.00012197096497987484,-0.0008398789657406158,0.0008820500445618473,0.00012258587018031526,0.0013273894205524425,-4.8366197758071634e-05
0.0073746166349102265,-0.0019828409610572707,-0.01998260538349307,-0.01224385479534248,-0.005652171186436566,-0.0034166821442048263,-0.004212393701900629,-0.0031806978422733016,-0.012624778687773827,-0.003821482676899861,-0.0015659614218701612,0.0015925247064766661,0.0005468060060989749,-0.0017086820468948027,-0.00542879083585892,0.010461858314797129,0.012993998867128743,0.0034019742298205787,-0.006422617772825981,0.006340371722746222,-0.0011073024892071176,-0.0011190190371340694,-0.00018983374938843554,-0.0331269822413569,-0.008747773311874972,0.001870270118598209,0.0015466929055630606,2.572567044761377e-05,3.157267738926193e-05,0.0014725563687832677,-8.634418692745249e-05
0.02730411711163357,-0.0019460780012157126,-0.016445857774655546,-0.01067944783001479,-0.009291567448857074,-0.00310315816246074,-0.004268400902418512,-0.0035338014435606527,0.007949849994855835,7.372048113347834e-06,0.0039227425134436295,0.0015534949278904256,-0.0002445934746623996,0.0007301491554052272,-0.006924615061554508,-0.015364766444844762,0.01798814903358503,-0.002672284231101077,0.005483960190619338,0.008581870608149012,-0.006566125079640781,-0.007181248218829823,-0.007021974305801738,-0.03110097640511937,-0.01642233882520681,-0.0011076350939476234,-0.001370733885898801,0.00034110077223851884,6.309946884033201e-05,0.0027807760731421442,-0.00017374764276757024
-0.00907330089737048,-0.001378007360545078,-0.015435815878683838,-0.010850879522104503,-0.00836183720916439,-0.003639539720454809,-0.004699589810433828,-0.002970433011348738,0.0007148727778801179,0.0026560103767026776,0.0013245062745693016,0.0018371793956204537,-0.0014889901339178316,-0.0003737741290171267,-0.0033303330540150784,-0.006871011199963062,-0.0037895837306878982,-0.0030867188835449508,-0.0024125357497466137,-0.0034923086011581705,-0.0122751658610862,-0.006428117925680912,-0.014926378757774141,-0.031543420612776825,-0.0004674754744368753,0.0008997682575655866,2.4388048215261906e-05,0.00041167540647017346,4.03727502146674e-05,-0.0012706412764442762,-5.535145075886361e-05
0.0034974624578527425,0.0033456191964639373,0.14033557473748715,0.07219037177928843,0.04697285542155712,0.037474880831088714,0.043070412939095096,0.0241327539133691,0.011371284511543891,0.005850761506948876,0.0032076597390029568,-0.00023692772969791863,0.002541926415723245,0.004462842488217938,0.0014610201051754223,0.009261462394932406,0.01623014920028223,0.000786484808841312,0.004095840333428817,-0.001989984709676259,0.003042259969150568,0.004915536807836706,0.004134609597816925,0.160672714974198,0.0073037438933169834,-0.0006660367676863892,-0.0010001489775134204,-0.0032435641443833217,0.0003476403754611089,0.002028106995967601,8.823725797936246e-05
0.005692968416244307,-0.0017077229227304453,-0.04137192697435397,-0.012837741979133448,0.04349479411178372,0.024953920165848416,0.03876651681179123,0.022180922000125003,-0.00962259220829691,-0.0005986813980331171,0.004246202063346811,0.005977766063056935,0.0055648657066772215,0.0008518679878553588,-0.0026677978784569096,0.017533146352904982,0.013365619696646834,0.005029294536633933,-0.002639109830016201,0.006486688754313609,0.004149762843534754,-0.026372085030553584,0.007616525743152493,0.12046769256004371,-0.01512744959158174,0.0009840943334461334,0.00230386579888338,0.00013245969426736511,0.0001096539653524274,0.0006319784225867583,-0.00013768934205340698
-0.00832067123734962,0.021519803163124174,-0.0207481707643246,-0.011353069198511919,-0.013171724900069744,-0.007269349257148405,-0.006502499851540246,-0.0008247283835048486,0.010835770590027981,-0.0047352671063332396,-0.00019119293540675522,0.001612262186289218,0.0030982138239152215,-0.002067813519524245,0.013545637192650185,0.0029929764272750136,0.013858976442743259,0.002979283148106559,-0.0010903220729492284,0.0042580761426203925,-0.014547310147178312,0.002489418904351839,-0.007988625398499274,-0.03481480951643606,0.005602955549853532,0.0004667499535722073,0.00022538421590502443,3.6448693746170605e-05,6.065519654026047e-05,0.00010927236258315104,-8.886624233302856e-05
0.012431680064269136,-0.0013785540637441932,-0.024591591899546718,-0.011500829559753338,-0.007743875452769427,-0.005090324660461654,-0.003984705102192614,-0.0027635381958757118,-0.00419657000406993,-0.00037037586835615526,-0.00042509655136559904,0.00040488660881664323,-0.004253594236369375,0.00038213809490779415,-0.0042989280356996095,-0.003847209714820041,-0.0068469499974518604,-0.00024165890936410359,0.0049851788124682045,0.0012419519328434644,0.011319844481355652,0.001123607658861362,0.01692202880743552,-0.03791669883684772,2.0358819645268057e-05,-0.0009638748883579669,-0.0026730982182440323,7.092883932894623e-05,-1.7627755102344712e-05,0.001189853343257715,-1.8446868657717931e-06
0.007375579982446568,-0.0022904162069181814,0.13546515545668125,0.05587599108586769,0.04361727509080716,0.03418750589730965,0.042364724502718366,0.03056995273949574,-0.001272137926443399,0.001244140609937729,0.0020535712412093083,0.0023365362413085063,-0.001176157860014082,0.0009805627065268452,0.004124376768018356,0.0007004715098773855,0.0028735521839219217,0.0031731052221762946,0.0002225152018795049,0.002101430728557118,0.011378416669755453,0.010063168117556354,0.007384268458256406,0.17655641403639527,0.00842701029529494,0.0004646953613042897,-0.001465389966640592,0.0017905829459037386,0.00032937529437204597,-0.0020649798275611856,0.00012863124814549721
0.01282034260154,-0.00276044837677109,-0.025220349032665283,-0.011425099824874121,-0.007313177963746682,-0.005096291122184104,-0.0042935957529049796,-0.0029202891608644385,-0.00669270019835838,9.593828258633456e-05,-0.0003442567652224935,0.0003813050415863246,-0.0008640961271165969,0.002330654999051045,-0.0022457386667500334,-0.006022596381772097,-0.0022743194237428432,-0.0003437316110578548,0.005566055295911739,0.003541765488357065,0.007564123628518265,0.0031055209502881625,0.01001374679560562,-0.03869841006272423,-0.00017932035448333647,0.0008231274618714362,0.0013298042918963718,-1.349395209908923e-05,3.010187294966837e-05,-0.0008005075047279599,-9.251177156038711e-05
-0.0023870910070932947,-0.0018156329047734586,-0.02435490222589907,-0.012467082211434694,-0.008028240029480414,-0.00418462051891574,-0.004299278439458823,-0.0034731761181310463,-0.004776031528260344,-0.0026474656103302936,-0.0009062555216741394,0.0007674390723439603,-0.0043332801041823495,0.0014745309146319157,-0.007943054847902966,-0.006755549376292835,-0.00990993875474814,-0.005112525323098991,-0.007432340903478479,-0.006104172436192385,0.006936534239243739,-0.0004668995990010676,0.00842416892148193,-0.03762163767335126,3.9454572360370774e-05,-0.0017645394077138914,0.0008489850566391406,-0.00010035972870202687,6.743044770492073e-05,0.0008532279534514761,-5.088829448890578e-05
-0.015613959974238076,-0.0027395494113018524,-0.022837593438530868,-0.008959676550596436,-0.0067299334668550126,-0.0046930436455983136,-0.003954473694435793,-0.003404279750286178,0.0019104624827821577,0.0011832601393594222,0.004762968494051129,0.0036479808949924294,-0.0023479007777068594,0.004146056513660641,-0.015565706762756754,-0.01646663931527396,-0.012270758959650888,-0.005447942893333531,-0.009564247336095788,-0.009003894615209862,0.008958216361337163,-0.004546029908905855,0.013517531258242777,-0.03424373265964783,-0.00014341490972481685,0.0022566958246667255,0.0007713180047802974,-5.420028391778946e-07,6.935243777954189e-05,0.0007167116067681519,-6.211286103780532e-05
-0.01382216542899286,-0.0029612759325256515,-0.011898981485286923,-0.009655801377022297,-0.010025296962685209,-0.0017711940642559788,-0.003084541302630643,-0.00182879813744257,0.016359487652544094,0.004888996401146887,-6.3066336789808e-05,0.0005601728420950213,-0.001361026223429953,-0.00038888435537752313,0.0009731562524523093,-0.01615846283483892,0.010646337134339642,0.0014936114536468928,-0.0038891638220088726,-0.007189286029690993,-0.008749922780309368,-0.004201050210182701,-0.007740640298162484,-0.026306373991163718,-0.010934843205669507,0.0005398378872631709,-0.0006639999656528579,-7.111995654084987e-05,3.6717633830706705e-05,-0.0011483724741632238,-0.00014282009656833134
-0.021952631729701296,-0.001226691209560991,-0.03101087703751154,-0.016435623021249568,0.04474808260343057,-0.004016052890100739,-0.006931596505931748,-0.0033748373138119203,-0.00540821637767682,-0.004132302528038657,-5.035812738149834e-05,-0.003387462158542242,-0.0008388998327502027,-0.002457820353742488,-0.014684034102256717,0.013892069482514476,-0.007808403647114868,-0.005679640542771228,-0.006074392817498015,-0.0053202765325091345,-0.010057815344962506,0.009055513274994872,-0.007951462504103906,0.003675191223304023,-0.004657813825880869,-0.0003317744969066407,-3.1771379243339475e-05,0.0020790260491291767,8.645487385204774e-05,0.0002751114549714109,-0.0001741084643114698
-0.01022979157166896,-0.0011502331194071323,-0.013588913324119219,-0.01055692898314658,-0.009314418826359713,-0.00422038738230836,-0.004751208447599078,-0.003218186530667618,0.001631657065757089,-0.0016086596238570022,0.002049474040740576,0.004104157876781841,-0.0005524307519671268,-0.0006660993520259074,-0.009469406458290404,-0.0021704634745473746,-0.004277941027032495,-0.0025634011442538084,-0.002568203319600791,0.0018813344748240218,-0.013765626476668937,-0.005932821607636343,-0.016590601934991,-0.030955562460685683,-0.007094608257162628,-0.0005952111105318099,-0.0009527422562620228,3.868050126418125e-05,4.029594056191847e-05,-0.0008542239468209672,-5.9571622173845866e-05
0.01404441068078265,-0.0020033925845550906,-0.029599763625718572,0.04500349246151968,-0.006284911878962011,-0.002987226046005128,-0.010581381771015029,0.03684192128057313,-0.007997238051007674,0.004032678868432259,-0.0011210835401183354,0.0025888870674505193,-0.002531997082871059,0.004260046428777381,0.0229983047578636,0.009966479515619547,0.0013665968452567121,-0.0005743840788288389,0.004683486306829756,-0.0021290335376461206,0.013308973351945974,0.0003180985887265062,0.013927513098692836,0.09778122952383336,0.007640703101477895,-0.001588758164442278,-0.0004175097795889611,-0.0005915210255873467,0.00016669646313692156,0.0011083680478027335,6.760653271798759e-06
-0.013316586585555942,-0.003961574490403002,-0.023187029920430775,-0.00845381917861786,-0.00687768721387461,-0.003983214419083175,-0.004566423867225825,-0.003211479653886899,0.004547076370356017,0.003264433465934186,0.009072772495349404,0.004716688786623422,-0.001024425140596427,0.00446033735953625,-0.012259108886561336,-0.01680623758617969,-0.00897166666584443,-0.007712347085256561,-0.008991898102263357,-0.009455805980999392,0.014198453633316448,0.0013500421600995077,0.0180612532498998,-0.03582094040291489,0.000347466884012088,0.0020042614036023328,0.0010222591714525483,-0.00017992974365294614,6.80362356582135e-05,-0.0009917035836759275,-7.804634720407658e-05
0.0041473748526132444,-0.010100978078352668,0.1650397263166001,0.051831997164740996,0.02964840415766347,0.01779035938421177,-0.0018335834289035036,-0.0052728393082111516,0.001750337127275217,0.004213221781959635,0.0040880332194267385,0.0054693640644272535,0.00730885243548673,0.007571540068993832,0.015916513791956032,-0.01237768104868829,0.006210666000422235,0.0018868209847868807,-0.005074482832992691,-0.010820224405451212,0.007335135629688534,0.010690728390641962,0.0025610505807056837,0.15650457884182428,-0.005045103285621127,0.002508105932632006,-0.0020359965768668806,0.0008879023434004951,0.0005962928146133489,-0.0021368791335560967,-9.647482668542972e-06
0.006622971186136236,0.004062368497739516,-0.019071536471912606,-0.010512621186262854,-0.01054799492928102,-0.006576556730667482,-0.005503710434652368,-0.003115513521248111,0.0005755618259635149,0.0034197467581932642,0.00436873470048099,0.0032007320106819345,0.004825800238778345,-0.00027304957491281574,0.005023541073700911,-0.0053392367924774385,0.018229162598794698,0.006596998296038869,0.004366415156486259,0.0058303037200314965,-0.00639020154609709,-0.008606192869887255,-0.008506472580652102,-0.03599039391665446,-0.002211826252751781,-0.0004083958429213228,0.0007885671154680461,-6.980125432134266e-06,5.206710601320897e-05,0.0014385968212407587,-8.040493391742365e-05
